id,smiles_in,smiles_out,valid_out,exact_match,tanimoto,delta_atoms,delta_bonds
621,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
622,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,1,1,1.0,0,0
623,COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,1,1,1.0,0,0
624,Oc1cc2cc(-c3cccnc3)cnc2cc1O,Oc1cc2cc(-c3cccnc3)cnc2cc1O,1,1,1.0,0,0
625,COc1cc2cc(NCc3ccccc3)cnc2cc1OC,COc1cc2cc(NCc3ccccc3)cnc2cc1OC,1,1,1.0,0,0
626,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,1,1,1.0,0,0
627,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,1,1,1.0,0,0
628,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,1,1,1.0,0,0
629,COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,1,1,1.0,0,0
630,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,1,1,1.0,0,0
631,COc1ccc2cc(-c3cccnc3)cnc2c1OC,COc1ccc2cc(-c3cccnc3)cnc2c1OC,1,1,1.0,0,0
632,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,1,1,1.0,0,0
633,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,1,1,1.0,0,0
634,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,1,1,1.0,0,0
635,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,1,1,1.0,0,0
636,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,1,1,1.0,0,0
637,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,1,1,1.0,0,0
638,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,1,1,1.0,0,0
639,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,1,1,1.0,0,0
640,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,1,1,1.0,0,0
641,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,1,1,1.0,0,0
642,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
643,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
644,COc1cc2cc(C3=CCCC3)cnc2cc1OC,COc1cc2cc(C3=CCCC3)cnc2cc1OC,1,1,1.0,0,0
645,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,1,1,1.0,0,0
646,CC(C)(C)Oc1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,CC(C)(C)Oc1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,1,1,1.0,0,0
647,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
648,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
649,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,1,1,1.0,0,0
650,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,1,1,1.0,0,0
651,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1,1,1.0,0,0
652,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1,1,1.0,0,0
653,Cc1ccc(C)c2ncc(-c3ccsc3)cc12,Cc1ccc(C)c2ncc(-c3ccsc3)cc12,1,1,1.0,0,0
654,COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,1,1,1.0,0,0
655,Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,1,1,1.0,0,0
656,COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,1,1,1.0,0,0
657,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
658,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,1,1,1.0,0,0
659,COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,1,1,1.0,0,0
660,COc1cc2cc(OCc3ccccc3)cnc2cc1OC,COc1cc2cc(OCc3ccccc3)cnc2cc1OC,1,1,1.0,0,0
661,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,1,1,1.0,0,0
662,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,1,1,1.0,0,0
663,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,1,1,1.0,0,0
664,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,1,1,1.0,0,0
665,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,1,1,1.0,0,0
666,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,1,1,1.0,0,0
667,Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21,Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21,1,1,1.0,0,0
668,COc1cc2cc(-c3ccccc3)cnc2cc1OC,COc1cc2cc(-c3ccccc3)cnc2cc1OC,1,1,1.0,0,0
669,COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,1,1,1.0,0,0
670,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,1,1,1.0,0,0
671,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,1,1,1.0,0,0
672,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,1,1,1.0,0,0
673,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
674,COc1cc2cc(-c3ccsc3)cnc2cc1OC,COc1cc2cc(-c3ccsc3)cnc2cc1OC,1,1,1.0,0,0
675,COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,1,1,1.0,0,0
676,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,1,1,1.0,0,0
677,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1,1,1.0,0,0
678,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1,1,1.0,0,0
679,COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,1,1,1.0,0,0
680,COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,1,1,1.0,0,0
681,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,1,1,1.0,0,0
682,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,1,1,1.0,0,0
683,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,1,1,1.0,0,0
684,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,1,1,1.0,0,0
685,COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,1,1,1.0,0,0
686,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,1,1,1.0,0,0
687,COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,1,1,1.0,0,0
688,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,1,1,1.0,0,0
689,c1ccc2ncc(-c3ccsc3)cc2c1,c1ccc2ncc(-c3ccsc3)cc2c1,1,1,1.0,0,0
690,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,1,1,1.0,0,0
691,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,1,1,1.0,0,0
692,CCOc1ccc2sc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)nc2c1,CCOc1ccc2sc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)nc2c1,1,1,1.0,0,0
693,Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,1,1,1.0,0,0
694,COc1cc2cc([N+](=O)[O-])cnc2cc1OC,COc1cc2cc([N+](=O)[O-])cnc2cc1OC,1,1,1.0,0,0
695,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,1,1,1.0,0,0
696,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,1,1,1.0,0,0
697,O=C(NCc1ccccc1)[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,O=C(NCc1ccccc1)[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,1,1,1.0,0,0
698,C(=C/c1cnc2ccccc2c1)\c1ccccc1,C(=C/c1cnc2ccccc2c1)\c1ccccc1,1,1,1.0,0,0
699,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,1,1,1.0,0,0
700,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,1,1,1.0,0,0
701,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
702,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
703,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,1,1,1.0,0,0
704,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,1,1,1.0,0,0
705,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,1,1,1.0,0,0
706,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,1,1,1.0,0,0
707,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,1,1,1.0,0,0
708,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,1,1,1.0,0,0
709,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
710,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
711,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1,1,1.0,0,0
712,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,1,1,1.0,0,0
713,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,1,1,1.0,0,0
714,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,1,1,1.0,0,0
715,c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,1,1,1.0,0,0
716,COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,1,1,1.0,0,0
717,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,1,1,1.0,0,0
718,COc1cc(C=C(C#N)C#N)cc(C)c1O,COc1cc(C=C(C#N)C#N)cc(C)c1O,1,1,1.0,0,0
719,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,1,1,1.0,0,0
720,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,1,1,1.0,0,0
721,Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,1,1,1.0,0,0
722,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,1,1,1.0,0,0
723,COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,1,1,1.0,0,0
724,COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,1,1,1.0,0,0
725,O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,1,1,1.0,0,0
726,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
727,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,1,1,1.0,0,0
728,COC(=O)CC1C(=S)N(C)c2ccccc21,COC(=O)CC1C(=S)N(C)c2ccccc21,1,1,1.0,0,0
729,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1,1,1.0,0,0
730,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,1,1,1.0,0,0
731,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,1,1,1.0,0,0
732,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1,1,1.0,0,0
733,CN1C(=S)C(CCCC(=O)O)c2ccccc21,CN1C(=S)C(CCCC(=O)O)c2ccccc21,1,1,1.0,0,0
734,COC(=O)CCCC1C(=S)N(C)c2ccccc21,COC(=O)CCCC1C(=S)N(C)c2ccccc21,1,1,1.0,0,0
735,COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
736,COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,1,1,1.0,0,0
737,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
738,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
739,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,1,1,1.0,0,0
740,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,1,1,1.0,0,0
741,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
742,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,1,1,1.0,0,0
743,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,1,1,1.0,0,0
744,CN1C(=S)C(CCC(=O)O)c2ccccc21,CN1C(=S)C(CCC(=O)O)c2ccccc21,1,1,1.0,0,0
745,COC(=O)CCC1C(S)=Nc2ccccc21,COC(=O)CCC1C(S)=Nc2ccccc21,1,1,1.0,0,0
746,COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
747,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,1,1,1.0,0,0
748,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,1,1,1.0,0,0
749,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
750,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
751,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
752,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,1,1,1.0,0,0
753,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,1,1,1.0,0,0
754,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
